p_entry_type,p_rsi_thresh,p_tranche2_drop,p_target1,p_target2,p_stop_pct,p_entry_hour_cut,p_max_sessions,total_return_pct,annualized_return_pct,sharpe_ratio,max_drawdown_pct,num_trades,win_rate_pct,avg_win_usd,avg_loss_usd,n_entries,pct_entered
vwap_reclaim,35,0.04,0.08,0.15,0.1,16,1,-3.77,-0.74,-0.096,-14.42,221,54.75,54.85,-70.14,221,89.8
vwap_reclaim,35,0.04,0.08,0.15,0.1,16,2,-15.83,-3.28,-0.204,-36.17,244,58.61,93.87,-148.58,244,99.2
vwap_reclaim,35,0.04,0.08,0.15,0.1,16,3,13.64,2.5,0.239,-35.96,246,60.98,139.95,-204.47,246,100.0
vwap_reclaim,35,0.04,0.08,0.15,0.12,12,1,-5.12,-1.01,-0.144,-15.46,203,54.68,56.1,-73.25,203,82.5
vwap_reclaim,35,0.04,0.08,0.15,0.12,12,2,-18.31,-3.83,-0.256,-36.85,238,57.98,92.52,-145.99,238,96.7
vwap_reclaim,35,0.04,0.08,0.15,0.12,12,3,6.73,1.27,0.16,-36.32,243,60.08,136.73,-198.87,243,98.8
vwap_reclaim,35,0.04,0.08,0.15,0.12,14,1,-2.97,-0.58,-0.07,-14.16,214,55.14,55.67,-71.53,214,87.0
vwap_reclaim,35,0.04,0.08,0.15,0.12,14,2,-15.46,-3.19,-0.202,-35.46,243,58.02,94.02,-145.13,243,98.8
vwap_reclaim,35,0.04,0.08,0.15,0.12,14,3,14.57,2.66,0.253,-35.76,246,60.16,140.14,-196.77,246,100.0
vwap_reclaim,35,0.04,0.08,0.15,0.12,16,1,-3.67,-0.72,-0.093,-14.34,221,54.75,54.85,-70.05,221,89.8
vwap_reclaim,35,0.04,0.08,0.15,0.12,16,2,-14.58,-3.0,-0.188,-35.12,244,58.61,93.87,-147.34,244,99.2
vwap_reclaim,35,0.04,0.08,0.15,0.12,16,3,16.85,3.05,0.279,-35.57,246,60.98,139.95,-201.13,246,100.0
vwap_reclaim,35,0.04,0.08,0.15,0.15,12,1,-5.12,-1.01,-0.144,-15.46,203,54.68,56.1,-73.25,203,82.5
vwap_reclaim,35,0.04,0.08,0.15,0.15,12,2,-15.04,-3.1,-0.205,-34.08,238,57.98,92.52,-142.72,238,96.7
vwap_reclaim,35,0.04,0.08,0.15,0.15,12,3,10.91,2.02,0.208,-39.99,243,60.08,136.73,-194.56,243,98.8
vwap_reclaim,35,0.04,0.08,0.15,0.15,14,1,-2.97,-0.58,-0.07,-14.16,214,55.14,55.67,-71.53,214,87.0
vwap_reclaim,35,0.04,0.08,0.15,0.15,14,2,-12.19,-2.48,-0.15,-33.13,243,58.02,94.02,-141.92,243,98.8
vwap_reclaim,35,0.04,0.08,0.15,0.15,14,3,19.92,3.57,0.309,-39.39,246,60.16,140.14,-191.31,246,100.0
vwap_reclaim,35,0.04,0.08,0.15,0.15,16,1,-3.67,-0.72,-0.093,-14.34,221,54.75,54.85,-70.05,221,89.8
vwap_reclaim,35,0.04,0.08,0.15,0.15,16,2,-11.31,-2.29,-0.136,-32.37,244,58.61,93.87,-144.1,244,99.2
vwap_reclaim,35,0.04,0.08,0.15,0.15,16,3,22.2,3.95,0.333,-39.18,246,60.98,139.95,-195.55,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.1,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.08,0.1,12,2,-13.38,-2.74,-0.241,-28.17,238,60.08,73.24,-124.33,238,96.7
vwap_reclaim,35,0.06,0.03,0.08,0.1,12,3,-8.35,-1.67,-0.059,-34.28,243,66.26,90.08,-187.05,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.1,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.08,0.1,14,2,-9.6,-1.93,-0.158,-25.84,243,60.49,74.05,-123.39,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.1,14,3,-0.83,-0.16,0.052,-33.85,246,66.67,90.8,-182.61,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.1,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.08,0.1,16,2,-8.59,-1.72,-0.137,-25.67,244,61.07,74.1,-125.26,244,99.2
vwap_reclaim,35,0.06,0.03,0.08,0.1,16,3,1.67,0.32,0.09,-33.75,246,66.67,93.0,-183.97,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.12,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.08,0.12,12,2,-13.65,-2.8,-0.241,-29.47,238,60.08,73.24,-124.6,238,96.7
vwap_reclaim,35,0.06,0.03,0.08,0.12,12,3,-5.35,-1.06,-0.009,-37.58,243,66.67,89.53,-185.66,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.12,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.08,0.12,14,2,-9.86,-1.99,-0.159,-27.54,243,60.49,74.05,-123.66,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.12,14,3,2.69,0.51,0.106,-36.74,246,67.07,90.25,-180.53,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.12,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.08,0.12,16,2,-8.85,-1.77,-0.138,-27.38,244,61.07,74.1,-125.53,244,99.2
vwap_reclaim,35,0.06,0.03,0.08,0.12,16,3,5.19,0.98,0.142,-36.64,246,67.07,92.44,-181.9,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.15,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.08,0.15,12,2,-15.44,-3.19,-0.268,-31.03,238,60.08,73.24,-126.49,238,96.7
vwap_reclaim,35,0.06,0.03,0.08,0.15,12,3,-8.67,-1.74,-0.043,-41.11,243,66.67,89.53,-189.76,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.15,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.08,0.15,14,2,-11.66,-2.37,-0.188,-29.1,243,60.49,74.05,-125.53,243,98.8
vwap_reclaim,35,0.06,0.03,0.08,0.15,14,3,0.46,0.09,0.079,-39.18,246,67.07,90.25,-183.28,246,100.0
vwap_reclaim,35,0.06,0.03,0.08,0.15,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.08,0.15,16,2,-10.65,-2.15,-0.168,-28.93,244,61.07,74.1,-127.42,244,99.2
vwap_reclaim,35,0.06,0.03,0.08,0.15,16,3,2.96,0.57,0.113,-39.07,246,67.07,92.44,-184.65,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.1,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.12,0.1,12,2,-11.76,-2.39,-0.206,-27.2,238,60.08,74.37,-124.33,238,96.7
vwap_reclaim,35,0.06,0.03,0.12,0.1,12,3,-5.84,-1.16,-0.023,-34.55,243,65.84,92.4,-185.15,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.1,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.12,0.1,14,2,-7.73,-1.54,-0.118,-25.36,243,60.49,75.33,-123.39,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.1,14,3,2.04,0.39,0.095,-34.15,246,66.26,93.3,-180.77,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.1,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.12,0.1,16,2,-7.43,-1.48,-0.112,-25.21,244,61.07,74.87,-125.26,244,99.2
vwap_reclaim,35,0.06,0.03,0.12,0.1,16,3,3.38,0.64,0.115,-34.01,246,66.26,94.8,-182.11,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.12,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.12,0.12,12,2,-12.02,-2.44,-0.206,-28.49,238,60.08,74.37,-124.6,238,96.7
vwap_reclaim,35,0.06,0.03,0.12,0.12,12,3,-2.84,-0.56,0.026,-37.43,243,66.26,91.82,-183.75,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.12,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.12,0.12,14,2,-7.99,-1.6,-0.119,-27.08,243,60.49,75.33,-123.66,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.12,14,3,5.56,1.05,0.147,-37.02,246,66.67,92.73,-178.69,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.12,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.12,0.12,16,2,-7.69,-1.53,-0.114,-26.92,244,61.07,74.87,-125.53,244,99.2
vwap_reclaim,35,0.06,0.03,0.12,0.12,16,3,6.9,1.3,0.166,-36.86,246,66.67,94.23,-180.04,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.15,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.12,0.15,12,2,-13.82,-2.83,-0.234,-30.04,238,60.08,74.37,-126.49,238,96.7
vwap_reclaim,35,0.06,0.03,0.12,0.15,12,3,-6.16,-1.22,-0.01,-39.87,243,66.26,91.82,-187.8,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.15,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.12,0.15,14,2,-9.78,-1.97,-0.149,-28.63,243,60.49,75.33,-125.53,243,98.8
vwap_reclaim,35,0.06,0.03,0.12,0.15,14,3,3.33,0.64,0.117,-39.43,246,66.67,92.73,-181.4,246,100.0
vwap_reclaim,35,0.06,0.03,0.12,0.15,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.12,0.15,16,2,-9.49,-1.91,-0.144,-28.46,244,61.07,74.87,-127.42,244,99.2
vwap_reclaim,35,0.06,0.03,0.12,0.15,16,3,4.67,0.89,0.136,-39.26,246,66.67,94.23,-182.76,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.1,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.15,0.1,12,2,-11.66,-2.37,-0.204,-27.18,238,60.08,74.44,-124.33,238,96.7
vwap_reclaim,35,0.06,0.03,0.15,0.1,12,3,-5.47,-1.08,-0.019,-34.46,243,65.84,92.63,-185.15,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.1,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.15,0.1,14,2,-7.63,-1.52,-0.115,-25.34,243,60.49,75.39,-123.39,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.1,14,3,2.41,0.46,0.1,-34.07,246,66.26,93.53,-180.77,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.1,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.15,0.1,16,2,-7.33,-1.46,-0.11,-25.19,244,61.07,74.94,-125.26,244,99.2
vwap_reclaim,35,0.06,0.03,0.15,0.1,16,3,3.65,0.69,0.119,-33.95,246,66.26,94.97,-182.11,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.12,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.15,0.12,12,2,-11.92,-2.42,-0.204,-28.47,238,60.08,74.44,-124.6,238,96.7
vwap_reclaim,35,0.06,0.03,0.15,0.12,12,3,-2.47,-0.48,0.031,-37.34,243,66.26,92.05,-183.75,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.12,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.15,0.12,14,2,-7.89,-1.58,-0.117,-27.05,243,60.49,75.39,-123.66,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.12,14,3,5.93,1.12,0.153,-36.92,246,66.67,92.96,-178.69,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.12,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.15,0.12,16,2,-7.59,-1.51,-0.112,-26.9,244,61.07,74.94,-125.53,244,99.2
vwap_reclaim,35,0.06,0.03,0.15,0.12,16,3,7.17,1.35,0.17,-36.8,246,66.67,94.39,-180.04,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.15,12,1,-6.88,-1.37,-0.236,-16.14,203,53.69,52.51,-68.21,203,82.5
vwap_reclaim,35,0.06,0.03,0.15,0.15,12,2,-13.72,-2.81,-0.232,-30.02,238,60.08,74.44,-126.49,238,96.7
vwap_reclaim,35,0.06,0.03,0.15,0.15,12,3,-5.8,-1.15,-0.006,-39.76,243,66.26,92.05,-187.8,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.15,14,1,-4.62,-0.91,-0.146,-14.12,214,54.21,52.39,-66.73,214,87.0
vwap_reclaim,35,0.06,0.03,0.15,0.15,14,2,-9.68,-1.95,-0.147,-28.6,243,60.49,75.39,-125.53,243,98.8
vwap_reclaim,35,0.06,0.03,0.15,0.15,14,3,3.7,0.7,0.122,-39.33,246,66.67,92.96,-181.4,246,100.0
vwap_reclaim,35,0.06,0.03,0.15,0.15,16,1,-5.32,-1.05,-0.172,-14.88,221,53.85,51.64,-65.46,221,89.8
vwap_reclaim,35,0.06,0.03,0.15,0.15,16,2,-9.39,-1.89,-0.142,-28.43,244,61.07,74.94,-127.42,244,99.2
vwap_reclaim,35,0.06,0.03,0.15,0.15,16,3,4.94,0.94,0.139,-39.2,246,66.67,94.39,-182.76,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.1,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.08,0.1,12,2,-10.91,-2.21,-0.179,-27.0,238,57.56,82.15,-122.24,238,96.7
vwap_reclaim,35,0.06,0.05,0.08,0.1,12,3,2.44,0.47,0.103,-33.8,243,63.37,106.65,-181.8,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.1,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.08,0.1,14,2,-8.2,-1.64,-0.119,-25.81,243,57.61,83.69,-121.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.1,14,3,9.26,1.73,0.197,-33.35,246,63.41,108.82,-178.33,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.1,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.08,0.1,16,2,-6.94,-1.38,-0.093,-25.6,244,58.2,83.78,-123.43,244,99.2
vwap_reclaim,35,0.06,0.05,0.08,0.1,16,3,11.94,2.2,0.232,-33.27,246,63.82,110.39,-181.31,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.12,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.08,0.12,12,2,-11.17,-2.26,-0.18,-28.24,238,57.56,82.15,-122.49,238,96.7
vwap_reclaim,35,0.06,0.05,0.08,0.12,12,3,5.44,1.03,0.145,-36.67,243,63.79,105.97,-180.46,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.12,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.08,0.12,14,2,-8.46,-1.69,-0.12,-27.5,243,57.61,83.69,-121.97,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.12,14,3,11.12,2.06,0.219,-36.2,246,63.82,108.12,-178.24,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.12,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.08,0.12,16,2,-7.2,-1.43,-0.095,-27.3,244,58.2,83.78,-123.69,244,99.2
vwap_reclaim,35,0.06,0.05,0.08,0.12,16,3,13.81,2.53,0.252,-36.11,246,64.23,109.69,-181.26,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.15,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.08,0.15,12,2,-12.97,-2.65,-0.208,-29.79,238,57.56,82.15,-124.27,238,96.7
vwap_reclaim,35,0.06,0.05,0.08,0.15,12,3,2.12,0.41,0.104,-39.09,243,63.79,105.97,-184.24,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.15,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.08,0.15,14,2,-10.26,-2.07,-0.149,-29.04,243,57.61,83.69,-123.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.08,0.15,14,3,10.19,1.89,0.205,-38.58,246,63.82,108.12,-179.29,246,100.0
vwap_reclaim,35,0.06,0.05,0.08,0.15,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.08,0.15,16,2,-9.0,-1.81,-0.125,-28.83,244,58.2,83.78,-125.45,244,99.2
vwap_reclaim,35,0.06,0.05,0.08,0.15,16,3,12.87,2.37,0.237,-38.49,246,64.23,109.69,-182.32,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.1,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.12,0.1,12,2,-9.29,-1.87,-0.144,-26.04,238,57.56,83.34,-122.24,238,96.7
vwap_reclaim,35,0.06,0.05,0.12,0.1,12,3,4.95,0.94,0.138,-34.11,243,63.37,108.28,-181.8,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.1,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.12,0.1,14,2,-6.32,-1.25,-0.08,-24.87,243,57.61,85.03,-121.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.1,14,3,12.13,2.24,0.238,-33.66,246,63.41,110.66,-178.33,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.1,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.12,0.1,16,2,-5.78,-1.14,-0.07,-24.78,244,58.2,84.59,-123.43,244,99.2
vwap_reclaim,35,0.06,0.05,0.12,0.1,16,3,13.65,2.5,0.257,-33.53,246,63.82,111.48,-181.31,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.12,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.12,0.12,12,2,-9.55,-1.92,-0.146,-27.28,238,57.56,83.34,-122.49,238,96.7
vwap_reclaim,35,0.06,0.05,0.12,0.12,12,3,7.95,1.49,0.179,-36.94,243,63.79,107.59,-180.46,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.12,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.12,0.12,14,2,-6.58,-1.31,-0.082,-26.58,243,57.61,85.03,-121.97,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.12,14,3,14.0,2.56,0.258,-36.47,246,63.82,109.95,-178.24,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.12,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.12,0.12,16,2,-6.04,-1.2,-0.072,-26.36,244,58.2,84.59,-123.69,244,99.2
vwap_reclaim,35,0.06,0.05,0.12,0.12,16,3,15.52,2.83,0.277,-36.34,246,64.23,110.77,-181.26,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.15,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.12,0.15,12,2,-11.34,-2.3,-0.174,-28.82,238,57.56,83.34,-124.27,238,96.7
vwap_reclaim,35,0.06,0.05,0.12,0.15,12,3,4.63,0.88,0.135,-39.33,243,63.79,107.59,-184.24,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.15,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.12,0.15,14,2,-8.38,-1.68,-0.112,-28.11,243,57.61,85.03,-123.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.12,0.15,14,3,13.06,2.4,0.242,-38.83,246,63.82,109.95,-179.29,246,100.0
vwap_reclaim,35,0.06,0.05,0.12,0.15,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.12,0.15,16,2,-7.84,-1.57,-0.102,-27.89,244,58.2,84.59,-125.45,244,99.2
vwap_reclaim,35,0.06,0.05,0.12,0.15,16,3,14.58,2.67,0.26,-38.7,246,64.23,110.77,-182.32,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.1,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.15,0.1,12,2,-9.19,-1.85,-0.142,-26.02,238,57.56,83.41,-122.24,238,96.7
vwap_reclaim,35,0.06,0.05,0.15,0.1,12,3,5.32,1.01,0.143,-34.02,243,63.37,108.52,-181.8,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.1,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.15,0.1,14,2,-6.23,-1.23,-0.078,-24.85,243,57.61,85.1,-121.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.1,14,3,12.5,2.3,0.244,-33.57,246,63.41,110.89,-178.33,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.1,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.15,0.1,16,2,-5.68,-1.12,-0.068,-24.76,244,58.2,84.66,-123.43,244,99.2
vwap_reclaim,35,0.06,0.05,0.15,0.1,16,3,13.92,2.55,0.262,-33.48,246,63.82,111.65,-181.31,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.12,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.15,0.12,12,2,-9.45,-1.9,-0.144,-27.26,238,57.56,83.41,-122.49,238,96.7
vwap_reclaim,35,0.06,0.05,0.15,0.12,12,3,8.32,1.56,0.184,-36.85,243,63.79,107.82,-180.46,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.12,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.15,0.12,14,2,-6.49,-1.29,-0.08,-26.55,243,57.61,85.1,-121.97,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.12,14,3,14.36,2.63,0.264,-36.38,246,63.82,110.19,-178.24,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.12,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.15,0.12,16,2,-5.94,-1.18,-0.07,-26.34,244,58.2,84.66,-123.69,244,99.2
vwap_reclaim,35,0.06,0.05,0.15,0.12,16,3,15.78,2.87,0.282,-36.28,246,64.23,110.94,-181.26,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.15,12,1,-5.66,-1.12,-0.184,-15.67,203,52.71,55.08,-67.29,203,82.5
vwap_reclaim,35,0.06,0.05,0.15,0.15,12,2,-11.24,-2.28,-0.173,-28.8,238,57.56,83.41,-124.27,238,96.7
vwap_reclaim,35,0.06,0.05,0.15,0.15,12,3,5.0,0.95,0.14,-39.23,243,63.79,107.82,-184.24,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.15,14,1,-3.51,-0.69,-0.102,-14.29,214,53.27,54.7,-65.87,214,87.0
vwap_reclaim,35,0.06,0.05,0.15,0.15,14,2,-8.28,-1.66,-0.11,-28.09,243,57.61,85.1,-123.71,243,98.8
vwap_reclaim,35,0.06,0.05,0.15,0.15,14,3,13.43,2.47,0.247,-38.74,246,63.82,110.19,-179.29,246,100.0
vwap_reclaim,35,0.06,0.05,0.15,0.15,16,1,-4.21,-0.83,-0.127,-14.54,221,52.94,53.88,-64.67,221,89.8
vwap_reclaim,35,0.06,0.05,0.15,0.15,16,2,-7.74,-1.54,-0.1,-27.87,244,58.2,84.66,-125.45,244,99.2
vwap_reclaim,35,0.06,0.05,0.15,0.15,16,3,14.85,2.71,0.264,-38.63,246,64.23,110.94,-182.32,246,100.0
vwap_reclaim,35,0.06,0.08,0.08,0.1,12,1,-7.5,-1.5,-0.255,-17.75,203,52.22,53.86,-66.59,203,82.5
vwap_reclaim,35,0.06,0.08,0.08,0.1,12,2,-15.2,-3.14,-0.263,-31.65,238,55.04,85.36,-118.71,238,96.7
vwap_reclaim,35,0.06,0.08,0.08,0.1,12,3,-4.71,-0.93,0.008,-35.77,243,58.02,117.97,-167.69,243,98.8
vwap_reclaim,35,0.06,0.08,0.08,0.1,14,1,-5.36,-1.06,-0.171,-15.81,214,52.8,53.55,-65.22,214,87.0
vwap_reclaim,35,0.06,0.08,0.08,0.1,14,2,-12.59,-2.57,-0.205,-30.46,243,55.14,86.82,-118.28,243,98.8
vwap_reclaim,35,0.06,0.08,0.08,0.1,14,3,2.32,0.44,0.103,-35.28,246,58.13,120.32,-164.8,246,100.0
vwap_reclaim,35,0.06,0.08,0.08,0.1,16,1,-6.06,-1.2,-0.197,-16.62,221,52.49,52.75,-64.05,221,89.8
vwap_reclaim,35,0.06,0.08,0.08,0.1,16,2,-10.58,-2.14,-0.163,-29.18,244,56.15,86.78,-121.0,244,99.2
vwap_reclaim,35,0.06,0.08,0.08,0.1,16,3,6.4,1.21,0.156,-35.09,246,58.94,121.6,-168.23,246,100.0
vwap_reclaim,35,0.06,0.08,0.08,0.12,12,1,-7.5,-1.5,-0.255,-17.75,203,52.22,53.86,-66.59,203,82.5
vwap_reclaim,35,0.06,0.08,0.08,0.12,12,2,-15.46,-3.19,-0.263,-31.87,238,55.04,85.36,-118.96,238,96.7
