p_max_pos_pct,p_n_tranches,p_dip_entry,p_tranche_gap,p_high_lb,p_profit_tgt,p_stop_loss,p_vix_thresh,p_spy_bull,total_return_pct,annualized_return_pct,sharpe_ratio,max_drawdown_pct,num_trades,win_rate_pct,avg_win_usd,avg_loss_usd
0.5,1,0.1,0.03,10,0.08,0.15,,True,92.8,3.85,0.563,-11.88,70,67.14,470.63,-558.25
0.5,1,0.1,0.03,10,0.08,0.15,,False,205.06,6.63,0.55,-29.21,150,72.67,545.17,-949.2
0.5,1,0.1,0.03,10,0.08,0.2,25.0,True,57.15,2.64,0.443,-11.58,48,60.42,471.57,-418.99
0.5,1,0.1,0.03,10,0.08,0.2,25.0,False,100.74,4.09,0.606,-13.22,66,66.67,465.35,-472.78
0.5,1,0.1,0.03,10,0.08,0.2,28.0,True,60.85,2.77,0.439,-10.84,55,61.82,466.02,-464.75
0.5,1,0.1,0.03,10,0.08,0.2,28.0,False,69.95,3.1,0.422,-27.66,76,64.47,469.55,-593.06
0.5,1,0.1,0.03,10,0.08,0.2,32.0,True,93.5,3.87,0.606,-14.56,64,65.62,468.79,-469.95
0.5,1,0.1,0.03,10,0.08,0.2,32.0,False,84.47,3.59,0.446,-19.84,100,64.0,482.1,-622.43
0.5,1,0.1,0.03,10,0.08,0.2,,True,98.88,4.04,0.589,-11.98,61,68.85,467.46,-512.92
0.5,1,0.1,0.03,10,0.08,0.2,,False,219.41,6.92,0.584,-27.93,126,78.57,542.72,-1177.36
0.5,1,0.1,0.03,10,0.12,0.12,25.0,True,74.68,3.26,0.486,-23.13,43,55.81,647.44,-424.79
0.5,1,0.1,0.03,10,0.12,0.12,25.0,False,87.8,3.7,0.487,-19.71,58,56.9,633.53,-485.05
0.5,1,0.1,0.03,10,0.12,0.12,28.0,True,85.07,3.61,0.55,-15.98,52,55.77,659.67,-461.89
0.5,1,0.1,0.03,10,0.12,0.12,28.0,False,108.55,4.32,0.575,-21.69,77,57.14,658.36,-548.88
0.5,1,0.1,0.03,10,0.12,0.12,32.0,True,95.92,3.95,0.593,-15.88,60,56.67,653.35,-485.47
0.5,1,0.1,0.03,10,0.12,0.12,32.0,False,106.61,4.27,0.522,-19.31,104,54.81,654.96,-567.49
0.5,1,0.1,0.03,10,0.12,0.12,,True,140.54,5.18,0.757,-13.95,64,62.5,657.29,-509.9
0.5,1,0.1,0.03,10,0.12,0.12,,False,233.89,7.19,0.571,-33.7,149,63.09,720.74,-806.54
0.5,1,0.1,0.03,10,0.12,0.15,25.0,True,74.68,3.26,0.486,-23.13,43,55.81,647.44,-424.79
0.5,1,0.1,0.03,10,0.12,0.15,25.0,False,88.38,3.71,0.49,-19.71,58,56.9,636.15,-486.2
0.5,1,0.1,0.03,10,0.12,0.15,28.0,True,83.4,3.55,0.541,-16.7,52,55.77,659.64,-469.09
0.5,1,0.1,0.03,10,0.12,0.15,28.0,False,105.51,4.24,0.565,-21.78,75,58.67,658.07,-593.69
0.5,1,0.1,0.03,10,0.12,0.15,32.0,True,93.15,3.86,0.583,-15.88,60,56.67,655.34,-498.7
0.5,1,0.1,0.03,10,0.12,0.15,32.0,False,103.0,4.16,0.511,-18.78,97,55.67,665.4,-596.08
0.5,1,0.1,0.03,10,0.12,0.15,,True,128.18,4.87,0.699,-14.57,61,62.3,659.52,-532.33
0.5,1,0.1,0.03,10,0.12,0.15,,False,217.63,6.88,0.542,-34.46,127,66.14,741.13,-941.67
0.5,1,0.1,0.03,10,0.12,0.2,25.0,True,74.68,3.26,0.486,-23.13,43,55.81,647.44,-424.79
0.5,1,0.1,0.03,10,0.12,0.2,25.0,False,95.22,3.93,0.515,-19.71,56,58.93,633.44,-494.88
0.5,1,0.1,0.03,10,0.12,0.2,28.0,True,92.22,3.83,0.578,-15.74,51,56.86,660.14,-451.03
0.5,1,0.1,0.03,10,0.12,0.2,28.0,False,118.75,4.61,0.615,-23.64,70,61.43,653.98,-601.72
0.5,1,0.1,0.03,10,0.12,0.2,32.0,True,109.37,4.35,0.648,-13.65,57,57.89,654.88,-444.75
0.5,1,0.1,0.03,10,0.12,0.2,32.0,False,116.15,4.54,0.556,-18.78,89,58.43,653.5,-604.51
0.5,1,0.1,0.03,10,0.12,0.2,,True,131.71,4.96,0.71,-13.79,55,63.64,659.4,-495.42
0.5,1,0.1,0.03,10,0.12,0.2,,False,241.75,7.33,0.588,-31.72,105,74.29,724.78,-1198.45
0.5,1,0.1,0.03,10,0.15,0.12,25.0,True,62.85,2.85,0.408,-20.18,38,47.37,806.27,-411.39
0.5,1,0.1,0.03,10,0.15,0.12,25.0,False,74.48,3.26,0.414,-18.31,52,50.0,779.77,-493.32
0.5,1,0.1,0.03,10,0.15,0.12,28.0,True,83.81,3.57,0.522,-15.16,48,50.0,798.75,-449.56
0.5,1,0.1,0.03,10,0.15,0.12,28.0,False,110.22,4.37,0.562,-23.86,71,52.11,809.75,-557.04
0.5,1,0.1,0.03,10,0.15,0.12,32.0,True,127.16,4.84,0.729,-13.26,56,53.57,823.94,-461.62
0.5,1,0.1,0.03,10,0.15,0.12,32.0,False,144.5,5.28,0.66,-17.16,95,52.63,808.23,-576.93
0.5,1,0.1,0.03,10,0.15,0.12,,True,155.13,5.54,0.809,-12.31,59,57.63,821.17,-496.28
0.5,1,0.1,0.03,10,0.15,0.12,,False,266.93,7.77,0.633,-29.18,130,60.77,869.04,-822.76
0.5,1,0.1,0.03,10,0.15,0.15,25.0,True,62.85,2.85,0.408,-20.18,38,47.37,806.27,-411.39
0.5,1,0.1,0.03,10,0.15,0.15,25.0,False,75.07,3.28,0.417,-18.26,52,50.0,783.17,-494.43
0.5,1,0.1,0.03,10,0.15,0.15,28.0,True,82.2,3.52,0.521,-15.35,48,50.0,798.97,-456.46
0.5,1,0.1,0.03,10,0.15,0.15,28.0,False,110.57,4.38,0.57,-23.7,69,53.62,815.56,-597.46
0.5,1,0.1,0.03,10,0.15,0.15,32.0,True,124.28,4.76,0.726,-13.24,56,53.57,825.79,-474.85
0.5,1,0.1,0.03,10,0.15,0.15,32.0,False,147.19,5.35,0.677,-16.69,90,53.33,832.02,-600.43
0.5,1,0.1,0.03,10,0.15,0.15,,True,140.81,5.19,0.758,-12.46,58,56.9,826.66,-527.95
0.5,1,0.1,0.03,10,0.15,0.15,,False,225.9,7.04,0.546,-36.14,115,62.61,876.21,-941.8
0.5,1,0.1,0.03,10,0.15,0.2,25.0,True,62.85,2.85,0.408,-20.18,38,47.37,806.27,-411.39
0.5,1,0.1,0.03,10,0.15,0.2,25.0,False,81.93,3.51,0.443,-18.26,50,52.0,779.83,-503.43
0.5,1,0.1,0.03,10,0.15,0.2,28.0,True,91.12,3.8,0.56,-14.92,47,51.06,800.01,-438.63
0.5,1,0.1,0.03,10,0.15,0.2,28.0,False,120.77,4.67,0.607,-23.43,64,56.25,808.56,-608.24
0.5,1,0.1,0.03,10,0.15,0.2,32.0,True,131.48,4.95,0.75,-12.69,54,53.7,827.18,-433.59
0.5,1,0.1,0.03,10,0.15,0.2,32.0,False,149.33,5.4,0.679,-16.69,83,55.42,816.07,-610.98
0.5,1,0.1,0.03,10,0.15,0.2,,True,146.77,5.34,0.774,-12.32,51,58.82,825.04,-479.73
0.5,1,0.1,0.03,10,0.15,0.2,,False,274.5,7.9,0.649,-27.93,97,71.13,873.46,-1172.08
0.5,1,0.1,0.03,10,0.2,0.12,25.0,True,29.16,1.48,0.204,-22.1,31,41.94,842.46,-446.42
0.5,1,0.1,0.03,10,0.2,0.12,25.0,False,59.05,2.71,0.322,-18.69,45,44.44,917.28,-497.6
0.5,1,0.1,0.03,10,0.2,0.12,28.0,True,65.33,2.94,0.384,-15.93,41,43.9,951.82,-460.88
0.5,1,0.1,0.03,10,0.2,0.12,28.0,False,92.94,3.86,0.456,-25.27,60,45.0,1021.72,-554.32
0.5,1,0.1,0.03,10,0.2,0.12,32.0,True,108.91,4.33,0.598,-15.65,47,46.81,1026.33,-467.51
0.5,1,0.1,0.03,10,0.2,0.12,32.0,False,118.38,4.6,0.542,-19.72,79,44.3,1040.91,-558.95
0.5,1,0.1,0.03,10,0.2,0.12,,True,131.47,4.95,0.655,-13.03,48,50.0,1029.38,-481.59
0.5,1,0.1,0.03,10,0.2,0.12,,False,252.26,7.52,0.587,-33.17,104,55.77,1089.14,-824.87
0.5,1,0.1,0.03,10,0.2,0.15,25.0,True,29.16,1.48,0.204,-22.1,31,41.94,842.46,-446.42
0.5,1,0.1,0.03,10,0.2,0.15,25.0,False,58.43,2.69,0.32,-18.69,45,44.44,915.61,-498.75
0.5,1,0.1,0.03,10,0.2,0.15,28.0,True,63.48,2.87,0.378,-15.74,41,43.9,950.76,-468.08
0.5,1,0.1,0.03,10,0.2,0.15,28.0,False,98.0,4.01,0.478,-24.44,60,46.67,1019.28,-585.63
0.5,1,0.1,0.03,10,0.2,0.15,32.0,True,103.26,4.17,0.578,-15.67,47,46.81,1016.24,-481.27
0.5,1,0.1,0.03,10,0.2,0.15,32.0,False,127.1,4.84,0.578,-18.75,78,47.44,1015.58,-606.51
0.5,1,0.1,0.03,10,0.2,0.15,,True,128.91,4.88,0.655,-12.87,47,51.06,1018.97,-502.79
0.5,1,0.1,0.03,10,0.2,0.15,,False,245.95,7.41,0.568,-37.77,94,59.57,1079.9,-944.19
0.5,1,0.1,0.03,10,0.2,0.2,25.0,True,29.16,1.48,0.204,-22.1,31,41.94,842.46,-446.42
0.5,1,0.1,0.03,10,0.2,0.2,25.0,False,68.49,3.05,0.357,-18.69,43,46.51,927.28,-508.52
0.5,1,0.1,0.03,10,0.2,0.2,28.0,True,72.89,3.2,0.426,-15.7,40,45.0,954.88,-449.97
0.5,1,0.1,0.03,10,0.2,0.2,28.0,False,111.9,4.42,0.53,-24.09,55,49.09,1031.17,-594.71
0.5,1,0.1,0.03,10,0.2,0.2,32.0,True,109.01,4.34,0.608,-14.91,45,46.67,1020.3,-438.56
0.5,1,0.1,0.03,10,0.2,0.2,32.0,False,135.61,5.06,0.608,-18.89,70,47.14,1068.95,-586.86
0.5,1,0.1,0.03,10,0.2,0.2,,True,128.44,4.87,0.662,-12.78,42,52.38,1027.45,-488.0
0.5,1,0.1,0.03,10,0.2,0.2,,False,273.2,7.88,0.623,-31.04,79,65.82,1125.19,-1155.16
0.5,1,0.1,0.03,20,0.08,0.12,25.0,True,74.81,3.27,0.522,-10.73,68,58.82,460.2,-390.24
0.5,1,0.1,0.03,20,0.08,0.12,25.0,False,81.22,3.48,0.484,-14.87,94,59.57,450.6,-450.3
0.5,1,0.1,0.03,20,0.08,0.12,28.0,True,82.27,3.52,0.542,-9.84,78,61.54,458.37,-459.15
0.5,1,0.1,0.03,20,0.08,0.12,28.0,False,83.68,3.56,0.475,-27.32,106,62.26,460.77,-551.09
0.5,1,0.1,0.03,20,0.08,0.12,32.0,True,97.96,4.01,0.59,-13.31,85,62.35,468.6,-470.01
0.5,1,0.1,0.03,20,0.08,0.12,32.0,False,92.86,3.85,0.451,-22.39,139,60.43,479.46,-563.42
0.5,1,0.1,0.03,20,0.08,0.12,,True,112.68,4.44,0.622,-14.77,88,64.77,469.87,-500.48
0.5,1,0.1,0.03,20,0.08,0.12,,False,204.49,6.62,0.499,-41.83,199,67.34,536.67,-791.76
0.5,1,0.1,0.03,20,0.08,0.15,25.0,True,75.02,3.28,0.524,-10.73,68,58.82,460.2,-389.5
0.5,1,0.1,0.03,20,0.08,0.15,25.0,False,80.11,3.45,0.48,-14.79,94,59.57,451.43,-454.44
0.5,1,0.1,0.03,20,0.08,0.15,28.0,True,82.14,3.51,0.542,-9.75,76,61.84,457.84,-458.78
0.5,1,0.1,0.03,20,0.08,0.15,28.0,False,82.93,3.54,0.473,-26.97,103,63.11,466.46,-579.65
0.5,1,0.1,0.03,20,0.08,0.15,32.0,True,98.53,4.03,0.594,-13.31,84,63.1,469.53,-484.91
0.5,1,0.1,0.03,20,0.08,0.15,32.0,False,97.4,3.99,0.471,-21.31,131,62.6,486.09,-614.67
0.5,1,0.1,0.03,20,0.08,0.15,,True,113.32,4.46,0.627,-14.77,85,65.88,468.16,-513.28
0.5,1,0.1,0.03,20,0.08,0.15,,False,218.54,6.9,0.528,-35.31,175,72.0,539.19,-940.5
0.5,1,0.1,0.03,20,0.08,0.2,25.0,True,79.27,3.42,0.548,-10.73,65,60.0,460.37,-385.66
0.5,1,0.1,0.03,20,0.08,0.2,25.0,False,83.68,3.56,0.498,-14.23,91,60.44,455.28,-463.1
0.5,1,0.1,0.03,20,0.08,0.2,28.0,True,89.96,3.76,0.572,-9.24,71,63.38,458.96,-448.34
0.5,1,0.1,0.03,20,0.08,0.2,28.0,False,91.47,3.81,0.512,-25.01,93,65.59,469.91,-609.91
0.5,1,0.1,0.03,20,0.08,0.2,32.0,True,105.03,4.22,0.614,-13.31,79,64.56,468.9,-478.97
0.5,1,0.1,0.03,20,0.08,0.2,32.0,False,105.59,4.24,0.501,-20.44,120,64.17,485.86,-624.48
0.5,1,0.1,0.03,20,0.08,0.2,,True,115.29,4.51,0.628,-14.93,74,67.57,465.95,-490.37
0.5,1,0.1,0.03,20,0.08,0.2,,False,216.77,6.87,0.538,-34.13,134,78.36,536.5,-1195.03
0.5,1,0.1,0.03,20,0.12,0.12,25.0,True,90.56,3.78,0.546,-21.07,59,52.54,646.58,-392.44
0.5,1,0.1,0.03,20,0.12,0.12,25.0,False,87.85,3.7,0.471,-18.92,79,51.9,613.01,-430.23
0.5,1,0.1,0.03,20,0.12,0.12,28.0,True,99.48,4.06,0.591,-17.2,65,55.38,631.95,-441.47
0.5,1,0.1,0.03,20,0.12,0.12,28.0,False,113.4,4.46,0.563,-23.02,88,55.68,648.91,-524.52
0.5,1,0.1,0.03,20,0.12,0.12,32.0,True,118.73,4.61,0.657,-15.77,71,56.34,652.2,-458.54
0.5,1,0.1,0.03,20,0.12,0.12,32.0,False,128.78,4.88,0.546,-24.61,117,54.7,668.7,-564.5
0.5,1,0.1,0.03,20,0.12,0.12,,True,144.58,5.29,0.72,-16.72,74,59.46,659.12,-484.76
0.5,1,0.1,0.03,20,0.12,0.12,,False,233.89,7.19,0.534,-40.51,162,61.73,722.79,-788.55
0.5,1,0.1,0.03,20,0.12,0.15,25.0,True,87.98,3.7,0.537,-21.07,59,52.54,646.76,-401.84
0.5,1,0.1,0.03,20,0.12,0.15,25.0,False,83.03,3.54,0.453,-18.92,79,51.9,612.08,-441.92
0.5,1,0.1,0.03,20,0.12,0.15,28.0,True,95.23,3.93,0.574,-16.99,65,55.38,632.08,-456.26
0.5,1,0.1,0.03,20,0.12,0.15,28.0,False,103.51,4.18,0.528,-23.59,86,56.98,646.11,-575.9
0.5,1,0.1,0.03,20,0.12,0.15,32.0,True,123.15,4.73,0.674,-15.58,72,56.94,654.95,-468.97
0.5,1,0.1,0.03,20,0.12,0.15,32.0,False,131.71,4.96,0.558,-23.93,112,57.14,664.7,-611.88
0.5,1,0.1,0.03,20,0.12,0.15,,True,151.78,5.46,0.747,-16.53,72,61.11,658.95,-493.41
0.5,1,0.1,0.03,20,0.12,0.15,,False,240.12,7.3,0.532,-44.96,135,66.67,740.44,-947.29
0.5,1,0.1,0.03,20,0.12,0.2,25.0,True,88.43,3.72,0.54,-21.07,58,53.45,649.19,-417.85
0.5,1,0.1,0.03,20,0.12,0.2,25.0,False,80.74,3.47,0.446,-18.92,78,52.56,614.12,-462.3
0.5,1,0.1,0.03,20,0.12,0.2,28.0,True,104.49,4.21,0.609,-16.95,63,57.14,634.57,-459.09
0.5,1,0.1,0.03,20,0.12,0.2,28.0,False,110.67,4.38,0.559,-22.94,81,59.26,645.8,-603.99
0.5,1,0.1,0.03,20,0.12,0.2,32.0,True,132.61,4.98,0.702,-15.54,67,58.21,653.46,-436.56
0.5,1,0.1,0.03,20,0.12,0.2,32.0,False,140.58,5.19,0.588,-23.93,102,58.82,662.62,-611.89
0.5,1,0.1,0.03,20,0.12,0.2,,True,148.55,5.38,0.733,-16.64,64,62.5,657.84,-477.43
0.5,1,0.1,0.03,20,0.12,0.2,,False,242.43,7.35,0.551,-41.58,108,74.07,724.32,-1203.66
0.5,1,0.1,0.03,20,0.15,0.12,25.0,True,110.16,4.37,0.623,-19.7,54,48.15,824.94,-372.58
0.5,1,0.1,0.03,20,0.15,0.12,25.0,False,100.82,4.1,0.523,-17.17,73,47.95,754.81,-429.9
0.5,1,0.1,0.03,20,0.15,0.12,28.0,True,125.69,4.8,0.684,-16.32,61,52.46,775.78,-422.61
0.5,1,0.1,0.03,20,0.15,0.12,28.0,False,136.97,5.09,0.64,-21.4,81,53.09,781.86,-524.29
0.5,1,0.1,0.03,20,0.15,0.12,32.0,True,150.73,5.44,0.773,-14.19,68,52.94,820.12,-451.6
0.5,1,0.1,0.03,20,0.15,0.12,32.0,False,146.67,5.34,0.597,-22.87,107,51.4,810.7,-575.41
0.5,1,0.1,0.03,20,0.15,0.12,,True,180.65,6.12,0.845,-14.36,70,55.71,827.8,-458.69
0.5,1,0.1,0.03,20,0.15,0.12,,False,292.46,8.19,0.642,-33.77,145,60.0,869.56,-800.09
0.5,1,0.1,0.03,20,0.15,0.15,25.0,True,110.37,4.38,0.624,-19.7,54,48.15,824.94,-371.85
0.5,1,0.1,0.03,20,0.15,0.15,25.0,False,101.07,4.1,0.525,-16.98,73,47.95,760.11,-434.12
0.5,1,0.1,0.03,20,0.15,0.15,28.0,True,124.29,4.76,0.689,-16.12,61,52.46,775.95,-427.62
0.5,1,0.1,0.03,20,0.15,0.15,28.0,False,137.28,5.1,0.649,-21.23,79,54.43,789.12,-561.21
0.5,1,0.1,0.03,20,0.15,0.15,32.0,True,148.05,5.37,0.774,-14.02,68,52.94,821.67,-461.71
0.5,1,0.1,0.03,20,0.15,0.15,32.0,False,151.22,5.45,0.617,-22.23,103,52.43,824.07,-599.54
0.5,1,0.1,0.03,20,0.15,0.15,,True,167.35,5.83,0.812,-14.1,68,55.88,832.74,-496.96
0.5,1,0.1,0.03,20,0.15,0.15,,False,266.88,7.77,0.596,-36.14,122,63.93,875.77,-945.96
0.5,1,0.1,0.03,20,0.15,0.2,25.0,True,110.59,4.38,0.625,-19.7,53,49.06,824.94,-384.8
0.5,1,0.1,0.03,20,0.15,0.2,25.0,False,96.98,3.98,0.511,-16.96,72,48.61,755.84,-452.87
0.5,1,0.1,0.03,20,0.15,0.2,28.0,True,133.43,5.0,0.719,-16.08,59,54.24,776.72,-426.38
0.5,1,0.1,0.03,20,0.15,0.2,28.0,False,137.37,5.1,0.653,-20.92,75,56.0,780.99,-577.7
0.5,1,0.1,0.03,20,0.15,0.2,32.0,True,164.26,5.76,0.826,-13.99,64,54.69,823.3,-427.23
0.5,1,0.1,0.03,20,0.15,0.2,32.0,False,157.1,5.59,0.638,-22.23,94,55.32,808.85,-627.4
0.5,1,0.1,0.03,20,0.15,0.2,,True,174.91,6.0,0.831,-14.19,60,58.33,831.87,-464.96
0.5,1,0.1,0.03,20,0.15,0.2,,False,271.66,7.85,0.626,-31.31,100,71.0,869.55,-1192.14
0.5,1,0.1,0.03,20,0.2,0.12,25.0,True,104.63,4.21,0.568,-18.85,48,43.75,984.03,-377.84
0.5,1,0.1,0.03,20,0.2,0.12,25.0,False,113.68,4.47,0.552,-14.62,67,43.28,940.81,-418.84
0.5,1,0.1,0.03,20,0.2,0.12,28.0,True,134.0,5.02,0.693,-14.6,55,49.09,941.69,-429.47
0.5,1,0.1,0.03,20,0.2,0.12,28.0,False,143.79,5.27,0.638,-19.13,72,47.22,993.71,-510.71
0.5,1,0.1,0.03,20,0.2,0.12,32.0,True,156.23,5.57,0.754,-14.7,58,48.28,1022.74,-433.8
0.5,1,0.1,0.03,20,0.2,0.12,32.0,False,137.31,5.1,0.558,-21.8,87,44.83,1037.02,-556.52
0.5,1,0.1,0.03,20,0.2,0.12,,True,173.57,5.97,0.777,-15.5,58,50.0,1042.82,-444.29
0.5,1,0.1,0.03,20,0.2,0.12,,False,272.24,7.86,0.587,-36.27,109,55.96,1095.57,-825.12
0.5,1,0.1,0.03,20,0.2,0.15,25.0,True,104.83,4.22,0.569,-18.85,48,43.75,984.03,-377.08
0.5,1,0.1,0.03,20,0.2,0.15,25.0,False,111.47,4.41,0.545,-14.62,67,43.28,938.72,-423.06
0.5,1,0.1,0.03,20,0.2,0.15,28.0,True,132.36,4.98,0.693,-14.42,55,49.09,940.98,-434.65
0.5,1,0.1,0.03,20,0.2,0.15,28.0,False,147.42,5.36,0.659,-18.52,71,49.3,991.78,-554.73
0.5,1,0.1,0.03,20,0.2,0.15,32.0,True,150.78,5.44,0.741,-14.53,58,48.28,1014.82,-444.58
0.5,1,0.1,0.03,20,0.2,0.15,32.0,False,143.6,5.26,0.583,-21.8,86,47.67,1013.69,-604.48
0.5,1,0.1,0.03,20,0.2,0.15,,True,162.99,5.73,0.752,-15.33,58,50.0,1035.38,-473.33
0.5,1,0.1,0.03,20,0.2,0.15,,False,264.06,7.72,0.579,-37.77,99,59.6,1082.87,-937.08
0.5,1,0.1,0.03,20,0.2,0.2,25.0,True,105.05,4.22,0.57,-18.85,47,44.68,984.03,-390.74
0.5,1,0.1,0.03,20,0.2,0.2,25.0,False,109.19,4.34,0.538,-14.62,66,43.94,939.84,-441.51
0.5,1,0.1,0.03,20,0.2,0.2,28.0,True,141.99,5.22,0.736,-14.39,53,50.94,943.73,-433.91
0.5,1,0.1,0.03,20,0.2,0.2,28.0,False,149.83,5.41,0.675,-18.23,67,50.75,994.5,-570.62
0.5,1,0.1,0.03,20,0.2,0.2,32.0,True,156.75,5.58,0.767,-14.5,55,49.09,1017.92,-421.75
0.5,1,0.1,0.03,20,0.2,0.2,32.0,False,140.62,5.19,0.581,-21.8,79,46.84,1055.65,-595.16
0.5,1,0.1,0.03,20,0.2,0.2,,True,170.97,5.91,0.79,-14.71,51,52.94,1042.24,-460.15
0.5,1,0.1,0.03,20,0.2,0.2,,False,278.34,7.96,0.617,-32.7,82,65.85,1118.62,-1163.29
0.5,1,0.1,0.05,5,0.08,0.12,25.0,True,16.12,0.86,0.181,-12.87,30,50.0,477.12,-369.66
0.5,1,0.1,0.05,5,0.08,0.12,25.0,False,26.18,1.35,0.228,-15.03,43,55.81,458.1,-440.88
0.5,1,0.1,0.05,5,0.08,0.12,28.0,True,12.62,0.69,0.136,-23.15,35,54.29,470.44,-479.8
0.5,1,0.1,0.05,5,0.08,0.12,28.0,False,33.11,1.66,0.238,-32.42,58,60.34,471.7,-573.84
0.5,1,0.1,0.05,5,0.08,0.12,32.0,True,45.88,2.2,0.375,-14.5,44,61.36,482.97,-497.16
0.5,1,0.1,0.05,5,0.08,0.12,32.0,False,71.92,3.17,0.405,-17.47,82,63.41,494.37,-617.18
0.5,1,0.1,0.05,5,0.08,0.12,,True,63.31,2.86,0.461,-11.43,49,65.31,484.57,-539.73
0.5,1,0.1,0.05,5,0.08,0.12,,False,220.54,6.94,0.648,-22.12,146,70.55,562.03,-833.38
0.5,1,0.1,0.05,5,0.08,0.15,25.0,True,16.12,0.86,0.181,-12.87,30,50.0,477.12,-369.66
0.5,1,0.1,0.05,5,0.08,0.15,25.0,False,25.53,1.32,0.224,-15.03,43,55.81,458.1,-444.27
0.5,1,0.1,0.05,5,0.08,0.15,28.0,True,12.62,0.69,0.136,-23.15,35,54.29,470.44,-479.8
0.5,1,0.1,0.05,5,0.08,0.15,28.0,False,36.6,1.81,0.262,-32.56,56,62.5,483.63,-631.79
0.5,1,0.1,0.05,5,0.08,0.15,32.0,True,45.09,2.17,0.371,-15.04,44,61.36,486.62,-507.65
0.5,1,0.1,0.05,5,0.08,0.15,32.0,False,65.53,2.94,0.382,-23.95,80,62.5,502.84,-619.62
0.5,1,0.1,0.05,5,0.08,0.15,,True,58.27,2.68,0.434,-11.79,47,65.96,481.01,-567.74
0.5,1,0.1,0.05,5,0.08,0.15,,False,193.26,6.39,0.562,-29.21,125,73.6,559.3,-973.61
0.5,1,0.1,0.05,5,0.08,0.2,25.0,True,16.12,0.86,0.181,-12.87,30,50.0,477.12,-369.66
0.5,1,0.1,0.05,5,0.08,0.2,25.0,False,37.89,1.87,0.302,-15.03,43,58.14,458.47,-426.26
0.5,1,0.1,0.05,5,0.08,0.2,28.0,True,12.62,0.69,0.136,-23.15,35,54.29,470.44,-479.8
0.5,1,0.1,0.05,5,0.08,0.2,28.0,False,30.05,1.52,0.216,-38.97,51,62.75,475.69,-642.99
0.5,1,0.1,0.05,5,0.08,0.2,32.0,True,51.95,2.44,0.412,-12.92,43,62.79,481.98,-488.64
0.5,1,0.1,0.05,5,0.08,0.2,32.0,False,65.72,2.95,0.369,-22.87,72,65.28,496.0,-669.6
0.5,1,0.1,0.05,5,0.08,0.2,,True,46.92,2.24,0.352,-17.28,42,64.29,478.67,-548.79
0.5,1,0.1,0.05,5,0.08,0.2,,False,175.71,6.01,0.536,-27.93,104,77.88,564.76,-1224.99
0.5,1,0.1,0.05,5,0.12,0.12,25.0,True,22.39,1.17,0.21,-16.41,28,46.43,641.84,-407.02
0.5,1,0.1,0.05,5,0.12,0.12,25.0,False,23.92,1.24,0.192,-21.95,39,48.72,629.33,-478.28
0.5,1,0.1,0.05,5,0.12,0.12,28.0,True,26.24,1.35,0.22,-21.5,34,50.0,647.15,-492.8
0.5,1,0.1,0.05,5,0.12,0.12,28.0,False,45.18,2.17,0.285,-32.29,53,54.72,658.87,-607.88
0.5,1,0.1,0.05,5,0.12,0.12,32.0,True,69.88,3.1,0.497,-12.84,43,58.14,645.61,-508.48
0.5,1,0.1,0.05,5,0.12,0.12,32.0,False,106.0,4.25,0.534,-13.34,81,58.02,662.45,-603.97
0.5,1,0.1,0.05,5,0.12,0.12,,True,98.53,4.03,0.617,-10.87,48,62.5,657.63,-548.68
0.5,1,0.1,0.05,5,0.12,0.12,,False,229.9,7.12,0.619,-30.84,129,64.34,730.96,-819.14
0.5,1,0.1,0.05,5,0.12,0.15,25.0,True,22.39,1.17,0.21,-16.41,28,46.43,641.84,-407.02
0.5,1,0.1,0.05,5,0.12,0.15,25.0,False,23.27,1.21,0.188,-21.95,39,48.72,629.33,-481.5
0.5,1,0.1,0.05,5,0.12,0.15,28.0,True,24.57,1.27,0.209,-21.78,34,50.0,647.09,-502.55
0.5,1,0.1,0.05,5,0.12,0.15,28.0,False,33.11,1.66,0.225,-38.57,51,54.9,652.62,-650.52
0.5,1,0.1,0.05,5,0.12,0.15,32.0,True,67.11,3.0,0.484,-12.81,43,58.14,648.31,-527.59
0.5,1,0.1,0.05,5,0.12,0.15,32.0,False,92.79,3.85,0.483,-18.22,76,57.89,664.53,-623.76
0.5,1,0.1,0.05,5,0.12,0.15,,True,91.33,3.81,0.588,-10.73,46,63.04,658.05,-585.32
0.5,1,0.1,0.05,5,0.12,0.15,,False,198.91,6.51,0.539,-33.16,111,66.67,745.19,-952.78
0.5,1,0.1,0.05,5,0.12,0.2,25.0,True,22.39,1.17,0.21,-16.41,28,46.43,641.84,-407.02
0.5,1,0.1,0.05,5,0.12,0.2,25.0,False,37.6,1.86,0.266,-21.95,38,52.63,630.87,-492.08
0.5,1,0.1,0.05,5,0.12,0.2,28.0,True,33.38,1.67,0.264,-20.35,33,51.52,647.95,-479.8
0.5,1,0.1,0.05,5,0.12,0.2,28.0,False,66.25,2.97,0.379,-31.27,48,60.42,652.54,-647.29
0.5,1,0.1,0.05,5,0.12,0.2,32.0,True,75.52,3.29,0.522,-12.14,41,58.54,647.59,-470.02
0.5,1,0.1,0.05,5,0.12,0.2,32.0,False,121.62,4.69,0.588,-15.07,70,62.86,662.63,-653.61
0.5,1,0.1,0.05,5,0.12,0.2,,True,80.75,3.47,0.516,-17.07,40,62.5,652.26,-548.79
