p_entry_type,p_rsi_thresh,p_tranche2_drop,p_target1,p_target2,p_stop_pct,p_entry_hour_cut,p_max_sessions,total_return_pct,annualized_return_pct,sharpe_ratio,max_drawdown_pct,num_trades,win_rate_pct,avg_win_usd,avg_loss_usd,n_entries,pct_entered
rsi_cross,35,0.04,0.05,0.15,0.1,16,2,21.26,3.8,0.812,-8.08,154,61.69,69.49,-75.86,154,93.3
rsi_cross,35,0.04,0.05,0.15,0.1,16,3,37.2,6.3,0.917,-13.57,164,67.68,93.99,-126.66,164,99.4
rsi_cross,35,0.04,0.05,0.15,0.12,12,1,-3.95,-0.78,-0.263,-9.97,92,43.48,52.13,-47.71,92,55.8
rsi_cross,35,0.04,0.05,0.15,0.12,12,2,21.08,3.77,0.917,-6.54,140,61.43,67.29,-68.11,140,84.8
rsi_cross,35,0.04,0.05,0.15,0.12,12,3,39.27,6.61,1.035,-11.96,158,68.99,88.4,-116.51,158,95.8
rsi_cross,35,0.04,0.05,0.15,0.12,14,1,-6.42,-1.27,-0.389,-11.44,106,44.34,50.48,-51.1,106,64.2
rsi_cross,35,0.04,0.05,0.15,0.12,14,2,24.29,4.29,0.911,-6.87,147,62.59,72.32,-76.82,147,89.1
rsi_cross,35,0.04,0.05,0.15,0.12,14,3,43.49,7.23,1.076,-11.6,162,69.14,93.32,-122.05,162,98.2
rsi_cross,35,0.04,0.05,0.15,0.12,16,1,-5.46,-1.08,-0.326,-10.47,121,47.93,43.76,-48.95,121,73.3
rsi_cross,35,0.04,0.05,0.15,0.12,16,2,21.26,3.8,0.812,-8.08,154,61.69,69.49,-75.86,154,93.3
rsi_cross,35,0.04,0.05,0.15,0.12,16,3,37.2,6.3,0.917,-13.57,164,67.68,93.99,-126.66,164,99.4
rsi_cross,35,0.04,0.05,0.15,0.15,12,1,-3.95,-0.78,-0.263,-9.97,92,43.48,52.13,-47.71,92,55.8
rsi_cross,35,0.04,0.05,0.15,0.15,12,2,21.08,3.77,0.917,-6.54,140,61.43,67.29,-68.11,140,84.8
rsi_cross,35,0.04,0.05,0.15,0.15,12,3,44.06,7.31,1.243,-7.93,158,68.99,88.4,-106.74,158,95.8
rsi_cross,35,0.04,0.05,0.15,0.15,14,1,-6.42,-1.27,-0.389,-11.44,106,44.34,50.48,-51.1,106,64.2
rsi_cross,35,0.04,0.05,0.15,0.15,14,2,24.29,4.29,0.911,-6.87,147,62.59,72.32,-76.82,147,89.1
rsi_cross,35,0.04,0.05,0.15,0.15,14,3,42.57,7.09,1.033,-12.37,162,69.14,93.32,-123.9,162,98.2
rsi_cross,35,0.04,0.05,0.15,0.15,16,1,-5.46,-1.08,-0.326,-10.47,121,47.93,43.76,-48.95,121,73.3
rsi_cross,35,0.04,0.05,0.15,0.15,16,2,21.26,3.8,0.812,-8.08,154,61.69,69.49,-75.86,154,93.3
rsi_cross,35,0.04,0.05,0.15,0.15,16,3,36.27,6.16,0.879,-14.32,164,67.68,93.99,-128.4,164,99.4
rsi_cross,35,0.04,0.08,0.08,0.1,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.08,0.1,12,2,20.5,3.67,0.854,-6.53,140,59.29,70.75,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.08,0.1,12,3,38.62,6.51,1.026,-10.83,158,67.09,91.15,-111.54,158,95.8
rsi_cross,35,0.04,0.08,0.08,0.1,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.08,0.1,14,2,23.85,4.22,0.865,-6.88,147,60.54,75.9,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.08,0.1,14,3,41.28,6.91,1.012,-11.34,162,66.67,96.55,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.08,0.1,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.08,0.1,16,2,20.91,3.74,0.779,-6.98,154,59.74,72.95,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.08,0.1,16,3,37.76,6.39,0.912,-12.8,164,65.85,98.75,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.08,0.12,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.08,0.12,12,2,20.5,3.67,0.854,-6.53,140,59.29,70.75,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.08,0.12,12,3,37.59,6.36,0.98,-11.7,158,67.09,91.15,-113.53,158,95.8
rsi_cross,35,0.04,0.08,0.08,0.12,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.08,0.12,14,2,23.85,4.22,0.865,-6.88,147,60.54,75.9,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.08,0.12,14,3,41.28,6.91,1.012,-11.34,162,66.67,96.55,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.08,0.12,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.08,0.12,16,2,20.91,3.74,0.779,-6.98,154,59.74,72.95,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.08,0.12,16,3,37.76,6.39,0.912,-12.8,164,65.85,98.75,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.08,0.15,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.08,0.15,12,2,20.5,3.67,0.854,-6.53,140,59.29,70.75,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.08,0.15,12,3,42.37,7.07,1.177,-7.69,158,67.09,91.15,-104.32,158,95.8
rsi_cross,35,0.04,0.08,0.08,0.15,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.08,0.15,14,2,23.85,4.22,0.865,-6.88,147,60.54,75.9,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.08,0.15,14,3,40.36,6.77,0.972,-12.1,162,66.67,96.55,-118.36,162,98.2
rsi_cross,35,0.04,0.08,0.08,0.15,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.08,0.15,16,2,20.91,3.74,0.779,-6.98,154,59.74,72.95,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.08,0.15,16,3,36.84,6.25,0.875,-13.55,164,65.85,98.75,-124.65,164,99.4
rsi_cross,35,0.04,0.08,0.12,0.1,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.12,0.1,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.12,0.1,12,3,38.74,6.53,1.021,-11.51,158,67.09,91.26,-111.54,158,95.8
rsi_cross,35,0.04,0.08,0.12,0.1,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.12,0.1,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.12,0.1,14,3,41.4,6.92,1.008,-12.01,162,66.67,96.66,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.12,0.1,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.12,0.1,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.12,0.1,16,3,37.01,6.27,0.894,-13.44,164,65.85,98.05,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.12,0.12,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.12,0.12,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.12,0.12,12,3,37.7,6.38,0.975,-12.38,158,67.09,91.26,-113.53,158,95.8
rsi_cross,35,0.04,0.08,0.12,0.12,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.12,0.12,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.12,0.12,14,3,41.4,6.92,1.008,-12.01,162,66.67,96.66,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.12,0.12,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.12,0.12,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.12,0.12,16,3,37.01,6.27,0.894,-13.44,164,65.85,98.05,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.12,0.15,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.12,0.15,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.12,0.15,12,3,42.49,7.08,1.168,-8.38,158,67.09,91.26,-104.32,158,95.8
rsi_cross,35,0.04,0.08,0.12,0.15,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.12,0.15,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.12,0.15,14,3,40.48,6.79,0.968,-12.76,162,66.67,96.66,-118.36,162,98.2
rsi_cross,35,0.04,0.08,0.12,0.15,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.12,0.15,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.12,0.15,16,3,36.09,6.14,0.858,-14.18,164,65.85,98.05,-124.65,164,99.4
rsi_cross,35,0.04,0.08,0.15,0.1,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.15,0.1,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.15,0.1,12,3,38.74,6.53,1.021,-11.51,158,67.09,91.26,-111.54,158,95.8
rsi_cross,35,0.04,0.08,0.15,0.1,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.15,0.1,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.15,0.1,14,3,41.4,6.92,1.008,-12.01,162,66.67,96.66,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.15,0.1,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.15,0.1,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.15,0.1,16,3,37.01,6.27,0.894,-13.44,164,65.85,98.05,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.15,0.12,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.15,0.12,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.15,0.12,12,3,37.7,6.38,0.975,-12.38,158,67.09,91.26,-113.53,158,95.8
rsi_cross,35,0.04,0.08,0.15,0.12,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.15,0.12,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.15,0.12,14,3,41.4,6.92,1.008,-12.01,162,66.67,96.66,-116.65,162,98.2
rsi_cross,35,0.04,0.08,0.15,0.12,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.15,0.12,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.15,0.12,16,3,37.01,6.27,0.894,-13.44,164,65.85,98.05,-123.01,164,99.4
rsi_cross,35,0.04,0.08,0.15,0.15,12,1,-4.97,-0.98,-0.34,-10.53,92,43.48,49.58,-47.71,92,55.8
rsi_cross,35,0.04,0.08,0.15,0.15,12,2,19.56,3.51,0.827,-6.57,140,59.29,69.63,-67.07,140,84.8
rsi_cross,35,0.04,0.08,0.15,0.15,12,3,42.49,7.08,1.168,-8.38,158,67.09,91.26,-104.32,158,95.8
rsi_cross,35,0.04,0.08,0.15,0.15,14,1,-7.44,-1.48,-0.46,-12.26,106,44.34,48.31,-51.1,106,64.2
rsi_cross,35,0.04,0.08,0.15,0.15,14,2,22.92,4.07,0.841,-6.88,147,60.54,74.85,-75.34,147,89.1
rsi_cross,35,0.04,0.08,0.15,0.15,14,3,40.48,6.79,0.968,-12.76,162,66.67,96.66,-118.36,162,98.2
rsi_cross,35,0.04,0.08,0.15,0.15,16,1,-6.48,-1.29,-0.396,-11.28,121,47.93,42.0,-48.95,121,73.3
rsi_cross,35,0.04,0.08,0.15,0.15,16,2,19.98,3.58,0.753,-7.57,154,59.74,71.93,-74.52,154,93.3
rsi_cross,35,0.04,0.08,0.15,0.15,16,3,36.09,6.14,0.858,-14.18,164,65.85,98.05,-124.65,164,99.4
rsi_cross,35,0.06,0.03,0.08,0.1,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.08,0.1,12,2,17.35,3.14,0.849,-5.47,140,60.71,60.69,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.08,0.1,12,3,28.58,4.98,1.036,-7.34,158,65.19,73.24,-85.21,158,95.8
rsi_cross,35,0.06,0.03,0.08,0.1,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.08,0.1,14,2,16.79,3.04,0.725,-6.54,147,60.54,62.82,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.08,0.1,14,3,28.28,4.93,0.988,-7.09,162,65.43,73.87,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.08,0.1,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.08,0.1,16,2,14.56,2.66,0.643,-6.42,154,59.74,60.72,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.08,0.1,16,3,24.47,4.32,0.768,-11.34,164,65.24,73.55,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.08,0.12,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.08,0.12,12,2,17.35,3.14,0.849,-5.47,140,60.71,60.69,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.08,0.12,12,3,34.2,5.85,1.232,-5.56,158,65.82,72.69,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.08,0.12,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.08,0.12,14,2,16.79,3.04,0.725,-6.54,147,60.54,62.82,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.08,0.12,14,3,28.28,4.93,0.988,-7.09,162,65.43,73.87,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.08,0.12,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.08,0.12,16,2,14.56,2.66,0.643,-6.42,154,59.74,60.72,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.08,0.12,16,3,24.47,4.32,0.768,-11.34,164,65.24,73.55,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.08,0.15,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.08,0.15,12,2,17.35,3.14,0.849,-5.47,140,60.71,60.69,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.08,0.15,12,3,34.2,5.85,1.232,-5.56,158,65.82,72.69,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.08,0.15,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.08,0.15,14,2,16.79,3.04,0.725,-6.54,147,60.54,62.82,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.08,0.15,14,3,26.67,4.68,0.894,-8.55,162,65.43,73.87,-92.2,162,98.2
rsi_cross,35,0.06,0.03,0.08,0.15,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.08,0.15,16,2,14.56,2.66,0.643,-6.42,154,59.74,60.72,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.08,0.15,16,3,22.86,4.06,0.685,-12.76,164,65.24,73.55,-97.97,164,99.4
rsi_cross,35,0.06,0.03,0.12,0.1,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.12,0.1,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.12,0.1,12,3,27.19,4.76,0.901,-9.13,158,65.19,71.9,-85.21,158,95.8
rsi_cross,35,0.06,0.03,0.12,0.1,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.12,0.1,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.12,0.1,14,3,26.89,4.71,0.856,-9.71,162,65.43,72.56,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.12,0.1,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.12,0.1,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.12,0.1,16,3,23.2,4.11,0.734,-11.98,164,65.24,72.37,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.12,0.12,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.12,0.12,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.12,0.12,12,3,32.81,5.64,1.207,-5.64,158,65.82,71.35,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.12,0.12,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.12,0.12,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.12,0.12,14,3,26.89,4.71,0.856,-9.71,162,65.43,72.56,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.12,0.12,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.12,0.12,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.12,0.12,16,3,23.2,4.11,0.734,-11.98,164,65.24,72.37,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.12,0.15,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.12,0.15,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.12,0.15,12,3,32.81,5.64,1.207,-5.64,158,65.82,71.35,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.12,0.15,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.12,0.15,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.12,0.15,14,3,25.28,4.45,0.763,-11.16,162,65.43,72.56,-92.2,162,98.2
rsi_cross,35,0.06,0.03,0.12,0.15,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.12,0.15,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.12,0.15,16,3,21.59,3.85,0.652,-13.4,164,65.24,72.37,-97.97,164,99.4
rsi_cross,35,0.06,0.03,0.15,0.1,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.15,0.1,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.15,0.1,12,3,27.19,4.76,0.901,-9.13,158,65.19,71.9,-85.21,158,95.8
rsi_cross,35,0.06,0.03,0.15,0.1,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.15,0.1,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.15,0.1,14,3,26.89,4.71,0.856,-9.71,162,65.43,72.56,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.15,0.1,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.15,0.1,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.15,0.1,16,3,23.2,4.11,0.734,-11.98,164,65.24,72.37,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.15,0.12,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.15,0.12,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.15,0.12,12,3,32.81,5.64,1.207,-5.64,158,65.82,71.35,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.15,0.12,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.15,0.12,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.15,0.12,14,3,26.89,4.71,0.856,-9.71,162,65.43,72.56,-89.33,162,98.2
rsi_cross,35,0.06,0.03,0.15,0.12,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.15,0.12,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.15,0.12,16,3,23.2,4.11,0.734,-11.98,164,65.24,72.37,-95.15,164,99.4
rsi_cross,35,0.06,0.03,0.15,0.15,12,1,-1.94,-0.38,-0.14,-7.57,92,45.65,48.02,-44.22,92,55.8
rsi_cross,35,0.06,0.03,0.15,0.15,12,2,16.49,2.99,0.815,-5.5,140,60.71,59.68,-62.25,140,84.8
rsi_cross,35,0.06,0.03,0.15,0.15,12,3,32.81,5.64,1.207,-5.64,158,65.82,71.35,-76.65,158,95.8
rsi_cross,35,0.06,0.03,0.15,0.15,14,1,-3.6,-0.71,-0.24,-8.68,106,46.23,47.47,-47.11,106,64.2
rsi_cross,35,0.06,0.03,0.15,0.15,14,2,15.92,2.9,0.695,-6.54,147,60.54,61.85,-67.46,147,89.1
rsi_cross,35,0.06,0.03,0.15,0.15,14,3,25.28,4.45,0.763,-11.16,162,65.43,72.56,-92.2,162,98.2
rsi_cross,35,0.06,0.03,0.15,0.15,16,1,-2.63,-0.51,-0.171,-7.71,121,49.59,41.52,-45.15,121,73.3
rsi_cross,35,0.06,0.03,0.15,0.15,16,2,13.63,2.5,0.609,-6.46,154,59.74,59.71,-66.62,154,93.3
rsi_cross,35,0.06,0.03,0.15,0.15,16,3,21.59,3.85,0.652,-13.4,164,65.24,72.37,-97.97,164,99.4
rsi_cross,35,0.06,0.05,0.08,0.1,12,1,-2.85,-0.56,-0.202,-9.22,92,42.39,52.06,-43.68,92,55.8
rsi_cross,35,0.06,0.05,0.08,0.1,12,2,17.19,3.11,0.777,-6.45,140,57.86,67.05,-62.91,140,84.8
rsi_cross,35,0.06,0.05,0.08,0.1,12,3,27.7,4.84,0.937,-9.56,158,62.03,83.75,-90.62,158,95.8
rsi_cross,35,0.06,0.05,0.08,0.1,14,1,-4.72,-0.93,-0.309,-10.09,106,43.4,50.39,-46.49,106,64.2
rsi_cross,35,0.06,0.05,0.08,0.1,14,2,17.44,3.16,0.703,-6.47,147,57.82,69.94,-67.76,147,89.1
rsi_cross,35,0.06,0.05,0.08,0.1,14,3,28.07,4.9,0.921,-9.58,162,62.35,84.6,-94.07,162,98.2
rsi_cross,35,0.06,0.05,0.08,0.1,16,1,-3.75,-0.74,-0.241,-9.12,121,47.11,43.56,-44.66,121,73.3
rsi_cross,35,0.06,0.05,0.08,0.1,16,2,14.42,2.64,0.607,-7.02,154,57.14,66.59,-66.95,154,93.3
rsi_cross,35,0.06,0.05,0.08,0.1,16,3,22.43,3.99,0.668,-15.12,164,61.59,83.64,-98.49,164,99.4
rsi_cross,35,0.06,0.05,0.08,0.12,12,1,-2.85,-0.56,-0.202,-9.22,92,42.39,52.06,-43.68,92,55.8
rsi_cross,35,0.06,0.05,0.08,0.12,12,2,17.19,3.11,0.777,-6.45,140,57.86,67.05,-62.91,140,84.8
rsi_cross,35,0.06,0.05,0.08,0.12,12,3,33.32,5.72,1.096,-8.31,158,62.66,83.06,-82.89,158,95.8
rsi_cross,35,0.06,0.05,0.08,0.12,14,1,-4.72,-0.93,-0.309,-10.09,106,43.4,50.39,-46.49,106,64.2
rsi_cross,35,0.06,0.05,0.08,0.12,14,2,17.44,3.16,0.703,-6.47,147,57.82,69.94,-67.76,147,89.1
rsi_cross,35,0.06,0.05,0.08,0.12,14,3,28.07,4.9,0.921,-9.58,162,62.35,84.6,-94.07,162,98.2
rsi_cross,35,0.06,0.05,0.08,0.12,16,1,-3.75,-0.74,-0.241,-9.12,121,47.11,43.56,-44.66,121,73.3
rsi_cross,35,0.06,0.05,0.08,0.12,16,2,14.42,2.64,0.607,-7.02,154,57.14,66.59,-66.95,154,93.3
rsi_cross,35,0.06,0.05,0.08,0.12,16,3,22.43,3.99,0.668,-15.12,164,61.59,83.64,-98.49,164,99.4
rsi_cross,35,0.06,0.05,0.08,0.15,12,1,-2.85,-0.56,-0.202,-9.22,92,42.39,52.06,-43.68,92,55.8
rsi_cross,35,0.06,0.05,0.08,0.15,12,2,17.19,3.11,0.777,-6.45,140,57.86,67.05,-62.91,140,84.8
rsi_cross,35,0.06,0.05,0.08,0.15,12,3,33.32,5.72,1.096,-8.31,158,62.66,83.06,-82.89,158,95.8
